arm,design,n_main,n_cut_lead,n_cut_tail,cuttable,internal_run,cav_before,cav_after,env_before,env_after,rg_before,rg_after,app_before,app_after,verdict_before,verdict_after
arm1slack_s3001,d228,202,9,5,0,15,0.0,0.0,0.0,0.0,17.2,16.3,31,31,F1 no cavity,F1 no cavity
arm1slack_s3001,d229,96,15,17,0,7,0.0,0.0,0.0,0.0,20.9,12.6,18,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d230,128,13,0,1,3,0.0,0.0,0.0,0.0,14.8,12.9,6,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d231,193,0,7,0,16,0.0,0.0,0.0,0.0,17.5,17.2,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d040,90,2,7,0,8,0.0,0.0,0.0,0.0,15.5,13.7,8,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d041,132,0,8,0,9,0.0,0.0,0.0,0.0,15.7,14.0,13,10,F1 no cavity,F1 no cavity
arm1slack_s3001,d042,131,4,14,0,4,0.0,0.0,0.0,0.0,18.1,13.5,19,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d043,100,14,13,0,6,0.0,0.0,0.0,0.0,18.4,14.1,13,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d012,118,11,22,0,10,0.0,0.0,0.0,0.0,22.1,13.7,23,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d013,199,8,6,0,20,0.0,0.0,0.0,0.0,17.7,16.9,9,9,F1 no cavity,F1 no cavity
arm1slack_s3001,d014,170,11,22,0,21,0.0,0.0,0.0,0.0,21.5,18.8,31,31,F1 no cavity,F1 no cavity
arm1slack_s3001,d015,189,5,0,0,23,0.0,0.0,0.0,0.0,18.9,18.7,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d032,166,6,1,0,36,0.0,0.0,0.0,0.0,21.6,21.6,21,20,F1 no cavity,F1 no cavity
arm1slack_s3001,d033,224,14,1,0,28,0.0,0.0,0.0,0.0,22.3,21.8,21,21,F1 no cavity,F1 no cavity
arm1slack_s3001,d034,175,0,0,0,18,0.0,0.0,0.0,0.0,16.9,16.9,27,27,F1 no cavity,F1 no cavity
arm1slack_s3001,d035,172,0,0,0,32,0.0,0.0,0.0,0.0,22.8,22.8,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d092,217,8,0,0,25,0.0,0.0,0.0,0.0,20.9,20.9,33,33,F1 no cavity,F1 no cavity
arm1slack_s3001,d093,205,1,2,0,31,0.0,0.0,0.0,0.0,21.6,21.6,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d094,139,20,2,0,21,0.0,7.6,0.0,606.6,18.2,16.6,13,13,F1 no cavity,F2 envelope
arm1slack_s3001,d095,181,0,0,0,21,0.0,0.0,0.0,0.0,18.4,18.4,30,30,F1 no cavity,F1 no cavity
arm1slack_s3001,d240,125,0,5,1,3,0.0,0.0,0.0,0.0,14.4,13.5,10,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d241,140,5,11,0,8,0.0,0.0,0.0,0.0,16.8,13.8,12,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d242,108,17,11,0,24,0.0,0.0,0.0,0.0,20.1,16.0,18,8,F1 no cavity,F1 no cavity
arm1slack_s3001,d243,133,4,7,0,15,0.0,0.0,0.0,0.0,16.1,15.0,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d048,88,2,4,0,14,0.0,0.0,0.0,0.0,15.5,15.8,3,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d049,135,7,9,1,3,0.0,0.0,0.0,0.0,15.6,12.9,10,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d050,156,0,11,0,17,0.0,0.0,0.0,0.0,21.2,20.0,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d051,146,4,2,0,18,0.0,0.0,0.0,0.0,17.9,17.9,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d172,217,18,1,0,22,0.0,0.0,0.0,0.0,20.9,19.2,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d173,122,0,0,0,4,0.0,0.0,0.0,0.0,13.7,13.7,7,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d174,85,10,5,0,10,0.0,0.0,0.0,0.0,16.5,15.8,5,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d175,120,6,0,0,5,0.0,0.0,0.0,0.0,14.4,13.9,7,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d068,100,10,5,0,30,0.0,0.0,0.0,0.0,20.0,20.1,37,37,F1 no cavity,F1 no cavity
arm1slack_s3001,d069,102,4,26,0,8,0.0,0.0,0.0,0.0,22.8,13.1,26,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d070,211,15,1,0,24,0.0,0.0,0.0,0.0,20.3,19.2,33,33,F1 no cavity,F1 no cavity
arm1slack_s3001,d071,143,17,0,0,4,0.0,0.0,0.0,0.0,14.9,13.7,3,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d104,174,6,29,0,24,0.0,0.0,0.0,0.0,21.3,18.4,15,15,F1 no cavity,F1 no cavity
arm1slack_s3001,d105,144,0,2,0,27,0.0,0.0,0.0,0.0,19.6,19.6,34,33,F1 no cavity,F1 no cavity
arm1slack_s3001,d106,199,0,1,0,16,0.0,0.0,0.0,0.0,18.2,18.2,27,27,F1 no cavity,F1 no cavity
arm1slack_s3001,d107,131,3,16,0,4,0.0,0.0,0.0,0.0,18.8,12.9,20,8,F1 no cavity,F1 no cavity
arm1slack_s3001,d204,214,12,0,0,23,0.0,0.0,0.0,0.0,20.9,20.3,26,26,F1 no cavity,F1 no cavity
arm1slack_s3001,d205,170,24,22,0,10,0.0,0.0,0.0,0.0,20.3,15.8,28,12,F1 no cavity,F1 no cavity
arm1slack_s3001,d206,127,6,0,0,9,0.0,0.0,0.0,0.0,16.2,16.0,8,8,F1 no cavity,F1 no cavity
arm1slack_s3001,d207,127,13,0,1,2,0.0,0.0,0.0,0.0,14.6,13.8,4,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d084,128,5,0,0,4,0.0,0.0,0.0,0.0,14.1,13.9,1,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d085,210,0,3,0,23,0.0,0.0,0.0,0.0,20.2,20.0,30,30,F1 no cavity,F1 no cavity
arm1slack_s3001,d086,200,6,0,0,20,0.0,0.0,0.0,0.0,18.5,18.2,30,30,F1 no cavity,F1 no cavity
arm1slack_s3001,d087,206,2,0,0,22,0.0,0.0,0.0,0.0,20.0,20.0,27,27,F1 no cavity,F1 no cavity
arm0a_s2026,d000,103,22,3,0,11,0.0,0.0,0.0,0.0,18.9,15.2,7,6,F1 no cavity,F1 no cavity
arm0a_s2026,d001,174,3,0,0,14,0.0,0.0,0.0,0.0,17.5,17.4,11,11,F1 no cavity,F1 no cavity
arm0a_s2026,d002,97,6,0,0,21,0.0,0.0,0.0,0.0,17.5,16.8,12,7,F1 no cavity,F1 no cavity
arm0a_s2026,d003,169,1,0,0,5,0.0,0.0,0.0,0.0,16.3,16.2,2,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d056,90,0,7,0,5,0.0,0.0,0.0,0.0,15.4,13.5,9,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d057,205,7,0,0,30,0.0,0.0,0.0,0.0,20.8,20.8,19,19,F1 no cavity,F1 no cavity
arm1slack_s3001,d058,152,21,7,0,7,0.0,0.0,0.0,0.0,17.9,14.9,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d059,182,0,0,0,17,0.0,0.0,0.0,0.0,17.0,17.0,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d236,201,0,2,0,21,0.0,0.0,0.0,0.0,20.5,20.3,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d237,112,4,0,1,3,0.0,0.0,0.0,0.0,13.5,13.2,0,0,F1 no cavity,F1 no cavity
arm1slack_s3001,d238,154,0,14,0,23,0.0,0.0,0.0,0.0,20.1,18.3,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d239,101,3,16,0,7,0.0,0.0,0.0,0.0,19.6,14.9,16,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d132,119,0,0,0,4,0.0,0.0,0.0,0.0,14.4,14.4,4,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d133,102,9,7,0,31,0.0,0.0,0.0,0.0,18.2,17.7,11,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d134,131,16,0,0,10,0.0,0.0,0.0,0.0,15.6,14.4,4,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d135,149,1,4,0,18,0.0,0.0,0.0,0.0,16.9,16.7,19,19,F1 no cavity,F1 no cavity
arm1slack_s3001,d072,116,20,13,0,26,0.0,0.0,0.0,0.0,19.6,18.4,33,33,F1 no cavity,F1 no cavity
arm1slack_s3001,d073,118,24,5,0,32,0.0,0.0,0.0,0.0,22.1,20.8,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d074,202,7,0,0,22,0.0,0.0,0.0,0.0,18.7,18.6,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d075,135,16,3,0,20,0.0,0.0,0.0,0.0,18.4,17.1,12,12,F1 no cavity,F1 no cavity
arm1slack_s3001,d200,185,0,0,0,26,0.0,0.0,0.0,0.0,20.3,20.3,36,36,F1 no cavity,F1 no cavity
arm1slack_s3001,d201,121,4,0,0,9,0.0,0.0,0.0,0.0,14.6,14.3,4,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d202,209,7,1,0,19,0.0,0.0,0.0,0.0,18.8,18.5,24,24,F1 no cavity,F1 no cavity
arm1slack_s3001,d203,83,6,0,0,6,0.0,0.0,0.0,0.0,15.1,14.8,1,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d044,154,2,26,0,25,0.0,0.0,0.0,0.0,24.1,19.3,16,13,F1 no cavity,F1 no cavity
arm1slack_s3001,d045,139,11,15,0,4,0.0,0.0,0.0,0.0,18.3,13.0,17,9,F1 no cavity,F1 no cavity
arm1slack_s3001,d046,127,4,0,0,20,0.0,0.0,0.0,0.0,17.8,17.7,23,23,F1 no cavity,F1 no cavity
arm1slack_s3001,d047,123,24,10,0,36,0.0,0.0,0.0,0.0,23.5,20.8,17,9,F1 no cavity,F1 no cavity
arm1slack_s3001,d216,91,0,8,0,7,0.0,0.0,0.0,0.0,14.3,12.8,10,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d217,119,3,0,1,1,21.4,21.4,789.2,789.2,13.4,13.3,2,2,F2 envelope,F2 envelope
arm1slack_s3001,d218,136,7,2,0,9,0.0,0.0,0.0,0.0,15.0,14.5,6,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d219,204,9,0,0,28,0.0,0.0,0.0,0.0,19.9,19.5,17,17,F1 no cavity,F1 no cavity
arm1slack_s3001,d176,143,19,0,0,21,0.0,0.0,0.0,0.0,19.2,16.5,12,12,F1 no cavity,F1 no cavity
arm1slack_s3001,d177,136,4,5,0,12,0.0,0.0,0.0,0.0,15.6,14.9,15,15,F1 no cavity,F1 no cavity
arm1slack_s3001,d178,133,0,3,0,17,0.0,0.0,0.0,0.0,16.4,16.4,5,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d179,132,9,6,0,4,0.0,0.0,0.0,0.0,16.4,13.2,14,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d000,189,0,2,0,22,0.0,0.0,0.0,0.0,17.5,17.4,26,26,F1 no cavity,F1 no cavity
arm1slack_s3001,d001,156,13,15,0,11,0.0,0.0,0.0,0.0,19.0,14.6,19,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d002,197,0,2,0,17,0.0,0.0,0.0,0.0,18.4,18.2,24,24,F1 no cavity,F1 no cavity
arm1slack_s3001,d003,110,17,10,0,14,0.0,0.0,0.0,0.0,18.2,14.3,7,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d112,133,21,0,0,4,0.0,0.0,0.0,0.0,17.1,13.1,12,12,F1 no cavity,F1 no cavity
arm1slack_s3001,d113,103,8,0,0,27,0.0,0.0,0.0,0.0,18.1,18.4,33,33,F1 no cavity,F1 no cavity
arm1slack_s3001,d114,104,0,15,0,11,0.0,0.0,0.0,0.0,20.3,16.7,19,5,F1 no cavity,F1 no cavity
arm1slack_s3001,d115,183,0,2,0,19,0.0,0.0,0.0,0.0,18.8,18.7,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d120,93,14,1,1,3,0.0,0.0,0.0,0.0,14.9,13.5,2,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d121,196,3,0,0,23,0.0,0.0,0.0,0.0,19.1,19.1,19,19,F1 no cavity,F1 no cavity
arm1slack_s3001,d122,198,10,0,0,24,0.0,0.0,0.0,0.0,18.7,18.4,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d123,115,4,0,1,2,0.0,0.0,0.0,0.0,13.5,13.3,2,2,F1 no cavity,F1 no cavity
arm0a_s2026,d004,126,0,7,1,1,0.0,0.0,0.0,0.0,15.7,14.5,10,4,F1 no cavity,F1 no cavity
arm0a_s2026,d005,188,3,0,0,21,0.0,0.0,0.0,0.0,18.2,18.2,14,14,F1 no cavity,F1 no cavity
arm0a_s2026,d006,125,6,0,0,14,0.0,0.0,0.0,0.0,16.3,16.0,4,4,F1 no cavity,F1 no cavity
arm0a_s2026,d007,172,0,1,0,4,0.0,0.0,0.0,0.0,15.9,15.9,4,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d196,205,0,0,0,26,0.0,0.0,0.0,0.0,21.1,21.1,19,19,F1 no cavity,F1 no cavity
arm1slack_s3001,d197,139,5,4,0,13,0.0,0.0,0.0,0.0,15.9,15.5,8,8,F1 no cavity,F1 no cavity
arm1slack_s3001,d198,205,2,0,0,27,0.0,0.0,0.0,0.0,21.0,21.0,25,25,F1 no cavity,F1 no cavity
arm1slack_s3001,d199,104,0,5,0,19,0.0,0.0,0.0,0.0,14.9,14.4,8,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d156,136,6,0,0,18,0.0,0.0,0.0,0.0,16.6,16.3,6,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d157,99,11,22,0,9,0.0,0.0,0.0,0.0,23.5,14.1,14,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d158,122,13,0,0,21,0.0,0.0,0.0,0.0,17.7,17.6,8,8,F1 no cavity,F1 no cavity
arm1slack_s3001,d159,113,24,3,0,20,0.0,0.0,0.0,0.0,20.6,17.0,8,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d116,206,0,0,0,23,0.0,0.0,0.0,0.0,19.4,19.4,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d117,144,0,6,0,25,0.0,0.0,0.0,0.0,19.0,18.9,10,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d118,179,0,2,0,20,0.0,0.0,0.0,0.0,17.0,16.9,22,22,F1 no cavity,F1 no cavity
arm1slack_s3001,d119,105,8,22,0,10,0.0,0.0,0.0,0.0,20.5,13.4,14,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d144,130,9,0,0,11,0.0,0.0,0.0,0.0,15.5,15.2,13,13,F1 no cavity,F1 no cavity
arm1slack_s3001,d145,153,2,26,0,24,0.0,0.0,0.0,0.0,22.1,18.1,17,15,F1 no cavity,F1 no cavity
arm1slack_s3001,d146,202,8,1,0,17,0.0,0.0,0.0,0.0,18.0,17.2,27,27,F1 no cavity,F1 no cavity
arm1slack_s3001,d147,115,24,14,0,16,0.0,0.0,0.0,0.0,20.8,16.7,18,5,F1 no cavity,F1 no cavity
arm1slack_s3001,d252,103,21,4,1,2,0.0,0.0,0.0,0.0,18.0,13.5,7,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d253,110,25,4,0,25,0.0,0.0,0.0,0.0,20.0,16.0,24,17,F1 no cavity,F1 no cavity
arm1slack_s3001,d254,212,4,0,0,24,0.0,0.0,0.0,0.0,20.4,20.3,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d255,130,19,0,1,3,0.0,0.0,0.0,0.0,15.6,13.0,6,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d184,130,6,5,0,8,0.0,0.0,0.0,0.0,16.0,15.3,11,10,F1 no cavity,F1 no cavity
arm1slack_s3001,d185,213,15,0,0,22,0.0,0.0,0.0,0.0,20.0,19.3,33,33,F1 no cavity,F1 no cavity
arm1slack_s3001,d186,150,21,14,0,12,0.0,0.0,0.0,0.0,18.3,14.9,14,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d187,136,16,4,0,10,0.0,0.0,0.0,0.0,18.8,14.5,11,5,F1 no cavity,F1 no cavity
arm1slack_s3001,d060,222,7,2,0,26,0.0,0.0,0.0,0.0,20.5,20.2,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d061,201,2,0,0,23,0.0,0.0,0.0,0.0,20.2,20.1,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d062,191,18,0,0,22,0.0,0.0,0.0,0.0,19.8,17.8,23,23,F1 no cavity,F1 no cavity
arm1slack_s3001,d063,103,17,10,0,13,0.0,0.0,0.0,0.0,17.4,15.1,9,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d108,201,0,1,0,25,0.0,0.0,0.0,0.0,19.6,19.6,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d109,200,5,0,0,20,0.0,0.0,0.0,0.0,18.8,18.8,31,31,F1 no cavity,F1 no cavity
arm1slack_s3001,d110,111,20,23,0,13,0.0,0.0,0.0,0.0,24.9,13.4,18,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d111,142,13,0,0,19,0.0,0.0,0.0,0.0,18.2,17.4,14,14,F1 no cavity,F1 no cavity
arm1slack_s3001,d008,134,0,3,0,26,0.0,0.0,0.0,0.0,19.7,19.8,9,9,F1 no cavity,F1 no cavity
arm1slack_s3001,d009,102,6,15,0,11,0.0,0.0,0.0,0.0,19.9,15.9,7,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d010,116,14,26,0,6,0.0,0.0,0.0,0.0,22.4,14.0,16,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d011,112,25,16,0,7,0.0,0.0,0.0,0.0,22.8,14.9,17,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d036,90,7,2,0,6,0.0,0.0,0.0,0.0,15.1,14.1,4,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d037,203,0,0,0,24,0.0,0.0,0.0,0.0,20.2,20.2,16,16,F1 no cavity,F1 no cavity
arm1slack_s3001,d038,213,0,1,0,25,0.0,0.0,0.0,0.0,22.2,22.2,30,30,F1 no cavity,F1 no cavity
arm1slack_s3001,d039,103,11,7,0,38,0.0,0.0,0.0,0.0,21.5,22.1,17,17,F1 no cavity,F1 no cavity
arm1slack_s3001,d064,212,3,0,0,26,0.0,0.0,0.0,0.0,19.8,19.7,23,23,F1 no cavity,F1 no cavity
arm1slack_s3001,d065,76,5,5,0,8,0.0,0.0,0.0,0.0,14.4,13.0,8,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d066,175,0,0,0,20,0.0,0.0,0.0,0.0,17.0,17.0,11,11,F1 no cavity,F1 no cavity
arm1slack_s3001,d067,195,1,5,0,14,38.2,26.6,437.4,454.2,18.6,18.6,25,25,F2 envelope,F2 envelope
arm1slack_s3001,d180,131,6,4,0,17,0.0,0.0,0.0,0.0,16.1,15.5,8,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d181,188,11,4,0,21,0.0,0.0,0.0,0.0,18.2,17.5,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d182,118,4,4,0,8,0.0,0.0,0.0,0.0,14.0,13.3,7,5,F1 no cavity,F1 no cavity
arm1slack_s3001,d183,196,2,0,0,22,0.0,0.0,0.0,0.0,19.2,19.1,30,30,F1 no cavity,F1 no cavity
arm1slack_s3001,d212,134,0,0,0,22,0.0,0.0,0.0,0.0,19.0,19.0,14,14,F1 no cavity,F1 no cavity
arm1slack_s3001,d213,135,13,6,1,3,0.0,0.0,0.0,0.0,15.6,13.6,10,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d214,205,17,2,0,20,0.0,0.0,0.0,0.0,19.5,18.2,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d215,146,10,20,0,7,0.0,0.0,0.0,0.0,20.1,14.1,14,14,F1 no cavity,F1 no cavity
arm1slack_s3001,d208,95,5,4,0,22,0.0,0.0,0.0,0.0,17.7,17.0,6,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d209,190,1,0,0,18,0.0,0.0,0.0,0.0,16.8,16.8,10,10,F1 no cavity,F1 no cavity
arm1slack_s3001,d210,167,15,0,0,34,0.0,0.0,0.0,0.0,23.0,22.8,19,19,F1 no cavity,F1 no cavity
arm1slack_s3001,d211,114,25,15,0,21,0.0,0.0,0.0,0.0,19.8,14.2,19,19,F1 no cavity,F1 no cavity
arm1slack_s3001,d192,82,10,3,0,4,0.0,0.0,0.0,0.0,14.6,12.6,6,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d193,105,11,9,0,20,0.0,0.0,0.0,0.0,19.0,18.4,11,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d194,131,12,3,0,25,0.0,0.0,0.0,0.0,19.4,18.9,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d195,208,12,1,0,26,0.0,0.0,0.0,0.0,20.7,20.5,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d224,115,21,24,1,2,0.0,0.0,0.0,0.0,24.4,12.7,27,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d225,221,5,6,0,25,0.0,0.0,0.0,0.0,18.6,18.1,17,17,F1 no cavity,F1 no cavity
arm1slack_s3001,d226,102,15,16,1,3,0.0,0.0,0.0,0.0,20.9,12.7,19,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d227,209,12,1,0,30,0.0,0.0,0.0,0.0,21.7,20.9,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d024,186,0,0,0,19,35.4,35.4,482.4,482.4,19.4,19.4,27,27,F2 envelope,F2 envelope
arm1slack_s3001,d025,175,20,0,0,22,0.0,0.0,0.0,0.0,21.0,20.5,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d026,216,14,1,0,22,0.0,0.0,0.0,0.0,20.1,19.3,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d027,109,20,10,0,28,0.0,0.0,0.0,0.0,19.0,18.5,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d152,132,13,0,0,16,0.0,0.0,0.0,0.0,16.7,16.2,9,9,F1 no cavity,F1 no cavity
arm1slack_s3001,d153,195,4,0,0,5,0.0,0.0,0.0,0.0,16.0,15.7,11,11,F1 no cavity,F1 no cavity
arm1slack_s3001,d154,145,0,15,0,8,0.0,0.0,0.0,0.0,18.1,14.2,19,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d155,192,5,0,0,21,0.0,0.0,0.0,0.0,21.1,21.0,9,9,F1 no cavity,F1 no cavity
arm1slack_s3001,d256,187,0,6,0,22,0.0,0.0,0.0,0.0,18.5,18.3,31,31,F1 no cavity,F1 no cavity
arm1slack_s3001,d257,164,10,21,0,18,0.0,0.0,0.0,0.0,22.0,17.8,26,26,F1 no cavity,F1 no cavity
arm1slack_s3001,d258,109,20,6,0,4,0.0,0.0,0.0,0.0,17.1,14.3,8,3,F1 no cavity,F1 no cavity
arm1slack_s3001,d259,118,26,15,0,24,0.0,0.0,0.0,0.0,20.4,17.2,28,28,F1 no cavity,F1 no cavity
arm0b_s2027,d002,164,1,0,0,10,114.7,108.9,1368.5,1368.5,18.2,18.1,5,5,F4 appendage,F4 appendage
arm0b_s2027,d003,185,0,2,1,2,0.0,0.0,0.0,0.0,15.8,15.6,12,12,F1 no cavity,F1 no cavity
arm0b_s2027,d004,157,22,15,0,4,0.0,0.0,0.0,0.0,20.5,13.5,19,6,F1 no cavity,F1 no cavity
arm0b_s2027,d005,191,0,0,0,19,0.0,0.0,0.0,0.0,17.9,17.9,27,27,F1 no cavity,F1 no cavity
arm2noanch_s3002,d032,151,8,0,0,9,0.0,0.0,0.0,0.0,14.6,14.0,17,17,F1 no cavity,F1 no cavity
arm2noanch_s3002,d033,175,21,2,0,16,0.0,0.0,0.0,0.0,20.8,16.7,25,25,F1 no cavity,F1 no cavity
arm2noanch_s3002,d034,150,2,2,0,8,111.5,110.2,1305.6,1305.6,16.2,16.1,1,1,PASS,PASS
arm2noanch_s3002,d035,140,7,2,0,6,0.0,0.0,0.0,0.0,14.2,13.5,13,13,F1 no cavity,F1 no cavity
arm1slack_s3001,d188,207,13,0,0,19,0.0,0.0,0.0,0.0,18.6,17.6,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d189,161,4,26,0,24,0.0,0.0,0.0,0.0,20.5,18.7,28,15,F1 no cavity,F1 no cavity
arm1slack_s3001,d190,153,1,29,0,16,0.0,0.0,0.0,0.0,18.4,14.8,11,11,F1 no cavity,F1 no cavity
arm1slack_s3001,d191,221,0,8,0,17,0.0,0.0,0.0,0.0,21.2,21.1,29,29,F1 no cavity,F1 no cavity
arm0a_s2026,d008,176,0,0,0,5,0.0,0.0,0.0,0.0,17.9,17.9,5,5,F1 no cavity,F1 no cavity
arm0a_s2026,d009,186,0,0,0,20,0.0,0.0,0.0,0.0,19.3,19.3,26,26,F1 no cavity,F1 no cavity
arm0b_s2027,d000,169,0,0,0,5,211.5,211.5,1190.1,1190.1,15.8,15.8,2,2,PASS,PASS
arm0b_s2027,d001,124,9,0,0,4,0.0,0.0,0.0,0.0,14.3,13.2,11,11,F1 no cavity,F1 no cavity
arm1slack_s3001,d148,142,19,0,0,27,0.0,0.0,0.0,0.0,18.9,18.0,10,10,F1 no cavity,F1 no cavity
arm1slack_s3001,d149,152,18,8,0,20,0.0,0.0,0.0,0.0,18.6,17.9,11,11,F1 no cavity,F1 no cavity
arm1slack_s3001,d150,165,22,9,0,19,0.0,0.0,0.0,0.0,20.3,18.6,25,25,F1 no cavity,F1 no cavity
arm1slack_s3001,d151,152,5,19,0,23,0.0,0.0,0.0,0.0,22.6,19.9,31,31,F1 no cavity,F1 no cavity
arm1slack_s3001,d016,198,9,0,0,21,0.0,0.0,0.0,0.0,18.3,17.9,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d017,90,9,0,0,8,0.0,0.0,0.0,0.0,16.9,14.2,15,6,F1 no cavity,F1 no cavity
arm1slack_s3001,d018,210,12,0,0,28,13.8,4.5,627.9,606.8,21.9,21.5,22,22,F2 envelope,F2 envelope
arm1slack_s3001,d019,153,0,27,0,24,0.0,0.0,0.0,0.0,20.7,18.2,29,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d220,199,0,0,0,23,0.0,0.0,0.0,0.0,19.0,19.0,27,27,F1 no cavity,F1 no cavity
arm1slack_s3001,d221,156,5,21,0,12,13.6,16.0,548.1,546.5,20.7,15.1,24,6,F2 envelope,F2 envelope
arm1slack_s3001,d222,189,0,0,0,18,0.0,0.0,0.0,0.0,17.8,17.8,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d223,99,0,4,0,15,0.0,0.0,0.0,0.0,16.2,15.8,8,7,F1 no cavity,F1 no cavity
arm2noanch_s3002,d008,73,0,9,0,6,0.0,0.0,0.0,0.0,12.4,11.1,9,9,F1 no cavity,F1 no cavity
arm2noanch_s3002,d009,145,7,6,0,5,0.0,0.0,0.0,0.0,14.8,13.6,9,9,F1 no cavity,F1 no cavity
arm2noanch_s3002,d010,156,8,2,0,16,0.0,0.0,0.0,0.0,17.8,17.1,10,6,F1 no cavity,F1 no cavity
arm2noanch_s3002,d011,156,9,0,0,18,0.0,0.0,0.0,0.0,17.2,16.4,11,6,F1 no cavity,F1 no cavity
