name,hit,heavy_atoms,mw,length_A
"Tenofovir Disoproxil Fumarate",0,35,519.4,13.176949206661074
"Tenofovir hydrate",0,35,519.4,13.176949206661074
"Tenoxicam",0,22,337.4,10.697744829422824
"Teprenone",0,24,330.6,10.390162697642559
"Terazosin HCl",0,28,387.4,15.58718938257979
"Terazosin HCl Dihydrate",0,28,387.4,15.58718938257979
"Terbinafine",0,22,291.4,12.824979715780138
"Terbinafine HCl",0,22,291.4,12.824979715780138
"Terbutaline Sulfate",0,16,225.3,8.63766795992952
"Terbutol",0,20,277.4,8.598685199010617
"Terconazole",0,36,532.5,19.292226762946736
"Terephthalic acid",0,12,166.1,7.437023549943858
"Terfenadine",0,35,471.7,16.34177178774207
"Terfenadine",0,35,471.7,16.34177178774207
"Teriflunomide",0,19,270.2,10.999638500649885
"Terpin hydrate",0,12,172.3,6.64096854122736
"Terpinen-4-ol",0,11,154.3,6.83061508319183
"Testosterone Enanthate",0,29,400.6,14.199732887756259
"Tetrabenazine (Xenazine)",0,23,317.4,13.041771618206429
"Tetracaine HCl",0,19,264.4,13.9625191823271
"Tetracycline",0,32,444.4,11.373009258504966
"Tetracycline HCl",0,32,444.4,11.373009258504966
"Tetracycline Hydrochloride",0,32,444.4,11.373009258504966
"Tetraethylammonium bromide",0,9,130.3,5.164646060819474
"Tetraethylammonium chloride",0,9,130.3,5.164646060819474
"Tetrahydropalmatine",0,26,355.4,11.307378409765759
"Tetrahydropalmatine hydrochloride",0,26,355.4,11.307378409765759
"Tetrahydrozoline HCl",0,15,200.3,7.03748741306237
"Tetramethylpyrazine",0,10,136.2,5.699192820142359
"Tetramisole HCl",0,14,204.3,7.805489417541417
"Tetrandrine",0,46,622.8,13.819396320541308
"Tetryzoline",0,15,200.3,7.03748741306237
"Tezacaftor?(VX-661)",0,37,520.5,15.551884438055488
"Thalidomide",0,19,258.2,9.16516929588981
"Thiabendazole",0,14,201.3,8.569311428403298
"Thiamethoxam",0,18,291.7,10.063768819181087
"Thiamine",0,18,265.4,9.479039502314265
"Thiamine HCl (Vitamin B1)",0,18,265.4,9.479039502314265
"Thiamine monochloride",0,18,265.4,9.479039502314265
"Thiamine nitrate",0,18,265.4,9.479039502314265
"Thiamine pyrophosphate hydrochloride",0,18,265.4,9.479039502314265
"Thiamphenicol",0,21,356.2,10.386710808071618
"Thioacetamide",0,4,75.1,2.779471848179102
"Thiocolchicoside",0,39,563.6,14.38694047758371
"Thioguanine",0,11,167.2,5.682741533345497
"Thioridazine hydrochloride",0,25,370.6,10.22891314646457
"Thioridazine Hydrochloride",0,25,370.6,10.22891314646457
"Thiotepa",0,11,189.2,5.257019553279797
"Thiothixene",0,30,443.6,11.301343899461898
"Thiourea",0,4,76.1,2.6375471284759926
"Thiram",0,12,240.4,6.812004359021698
"Thonzylamine",0,21,286.4,10.542169550270163
"Thymidine",0,17,242.2,8.358961224743291
"Thymine",0,9,126.1,5.539749343237628
"Thymol",0,11,150.2,6.614229563362999
"Tiagabine hydrochloride",0,25,375.6,12.679971968121722
"Tiamulin",0,34,493.8,12.977974418810545
"Tiamulin fumarate",0,34,493.8,11.451573277192663
"Tianeptine",0,29,437.0,12.753384970956802
"Tianeptine sodium",0,29,437.0,12.753384970956802
"Tiapride Hydrochloride",0,22,328.4,11.543913788848505
"Tiaprofenic acid",0,18,260.3,10.035659706208211
"Ticagrelor",0,36,522.6,17.70950424349474
"Ticarcillin sodium",0,25,384.4,11.098943358416191
"Ticlopidine",0,17,263.8,7.0610734534143065
"Ticlopidine HCl",0,17,263.8,7.0610734534143065
"Tigecycline",0,42,585.7,15.596218933614288
"Tilmicosin",0,61,869.1,17.136197165215137
"Tilmicosin phosphate",0,61,869.1,17.136197165215137
"Tilorone dihydrochloride",0,30,410.6,17.404238492314146
"Timolol Maleate",0,21,316.4,10.09701141463599
"Timonacic",0,8,133.2,4.866760952532335
"Tinidazole",0,16,247.3,6.9192456101456745
"Tinoridine hydrochloride",0,22,316.4,10.422589572966764
"Tioconazole",0,23,387.7,10.281823697506642
"Tiopronin",0,10,163.2,6.646934358694443
"Tiotropium Bromide hydrate",0,26,392.5,10.537269937322561
"Tipifarnib",0,34,489.4,11.07225201103766
"Tipiracil hydrochloride",0,16,242.7,7.204976373094786
"Tirapazamine",0,13,178.2,6.393201887126057
"Tiratricol",0,21,621.9,12.577755640061415
"Tirofiban Hydrochloride",0,30,440.6,13.738965974486844
"Tivozanib (AV-951)",0,32,454.9,17.97496211729365
"Tizanidine",0,16,253.7,7.369332101579696
"Tizanidine HCl",0,16,253.7,7.369332101579696
"Tobramycin",0,32,467.5,14.177038514155143
"Tobramycin sulfate",0,32,467.5,14.177038514155143
"Tocofersolan",0,41,574.8,18.07098446549621
"Tofacitinib (CP-690550,Tasocitinib)",0,23,312.4,7.527673142438058
"Tofacitinib (CP-690550) Citrate",0,23,312.4,7.527673142438058
"Tofogliflozin(CSG 452)",0,28,386.4,10.238715137324071
"Tolazoline HCl",0,12,160.2,6.807528084451353
"Tolazoline Hydrochloride",0,12,160.2,6.807528084451353
"Tolcapone",0,20,273.2,11.185439468590953
"Tolfenamic Acid",0,18,261.7,7.837737421161836
"Tolnaftate",0,22,307.4,12.131364354609392
"Tolperisone HCl",0,18,245.4,10.15894619549572
"Tolterodine tartrate",0,24,325.5,10.206638548368206
"Toltrazuril",0,29,425.4,15.49660920906904
"Tolvaptan",0,32,449.0,17.385213316941073
"Topiramate",0,22,339.4,9.648219612803128
"Topiroxostat",0,19,248.2,10.527974116250082
"Topotecan",0,31,421.5,14.474709885817838
"Topotecan HCl",0,31,421.5,14.474709885817838
"Torcetrapib",0,41,600.5,13.688899186966932
"Toremifene Citrate",0,29,406.0,13.009436269328235
"Torsemide",0,24,348.4,10.184998384816815
"Tosufloxacin p-Toluenesulfonate Hydrate",0,29,404.3,11.408062145603633
"Trametinib (GSK1120212)",0,37,615.4,15.232282621785806
"Trametinib DMSO solvate",0,37,615.4,15.232282621785806
"Trandolapril",0,31,430.5,11.324333845639703
"Tranexamic Acid",0,11,157.2,6.860020336169672
"Tranilast",0,24,327.3,13.648647549818861
"Tranilast",0,24,327.3,13.64868533134627
"Trans-Tranilast",0,24,327.3,13.648647549818861
"Tranylcypromine (2-PCPA) HCl",0,10,133.2,6.540337674442171
"Trapidil",0,15,205.3,7.218921862528814
"Travoprost",0,35,500.6,14.036779577158685
"Trazodone",0,26,371.9,13.686103481041243
"Trazodone HCl",0,26,371.9,13.686103481041243
"Trelagliptin",0,26,357.4,9.25858868423174
"Trelagliptin succinate",0,26,357.4,9.25858868423174
"Trenbolone acetate",0,23,312.4,12.53782981828849
"Treosulfan",0,16,278.3,8.971469621651023
"Treprostinil sodium",0,28,390.5,14.532332469061124
"Tretinoin",0,22,300.4,14.162738194714603
"Triacetin",0,15,218.2,8.44266278498653
"TriacetonaMine",0,11,155.2,4.865447203382999
"Triamcinolone",0,28,394.4,11.562974301532392
"Triamcinolone Acetonide",0,31,434.5,11.588567488294748
"Triamterene",0,19,253.3,10.407222250224564
"Triapine",0,13,195.3,8.993699853671414
"Tribenzagan Hydrochloride",0,28,388.5,15.847721831301234
"Trichlormethiazide",0,20,380.7,10.308003712304783
"Triclocarban",0,19,315.6,13.73885321033361
"Triclosan",0,17,289.5,10.265452293161536
"Triethyl citrate",0,19,276.3,8.064845553482053
"Triethylenetetramine Dihydrochloride",0,10,146.2,6.726881974189162
"Trifloxystrobin",0,29,408.4,12.680035015735545
"Trifluoperazine",0,28,407.5,10.595600705328128
"Trifluoperazine 2HCl",0,28,407.5,10.595600705328128
"Trifluoperazine Dihydrochloride",0,28,407.5,10.595600705328128
"Triflupromazine hydrochloride",0,24,352.4,10.07200637273183
"Trifluridine",0,20,296.2,8.743898213028395
"Triflusal",0,17,248.2,7.899485315530005
"Trigonelline",0,10,137.1,6.006944438887135
"Trigonelline Hydrochloride",0,10,137.1,6.006944438887135
"Triheptanoin",0,30,428.6,11.299350841588492
"Trihexyphenidyl hydrochloride",0,22,301.5,9.073121676440948
"Triiodothyronine",0,23,651.0,12.725590674633168
"Trilostane",0,24,329.4,11.181364750364123
"Trimebutine",0,28,387.5,11.345689935080186
"Trimebutine maleate",0,28,387.5,11.345689935080186
"Trimetazidine",0,19,266.3,9.338917925867673
"Trimetazidine dihydrochloride",0,19,266.3,9.338917925867673
"Trimethadione",0,10,143.1,4.708422346088931
"Trimethoprim",0,21,290.3,9.34427336195222
"Trimipramine Maleate",0,22,294.4,8.084945022763566
"Tripelennamine HCl",0,19,255.4,9.111180927697763
"Triprolidine Hydrochloride",0,21,278.4,8.939528413093056
"Triptolide (PG490)",0,26,360.4,11.784508645612561
"Triptonide",0,26,358.4,11.842411802209007
"Troglitazone (CS-045)",0,31,441.5,14.893445701990121
"Trometamol",0,8,121.1,4.298179591188679
"Trometamol hydrochloride",0,8,121.1,4.298179591188679
"Tropic acid",0,12,166.2,5.629798117435651
"Tropicamide",0,21,284.4,10.767705235923533
"Tropicamide",0,21,284.4,10.767705235923533
"Tropine",0,10,141.2,5.5181304525056865
"Tropisetron",0,21,284.4,9.903665979495123
"Tropisetron HCl",0,21,284.4,9.903665979495123
"Trospium chloride",0,29,392.5,12.542602558079649
"Troxerutin",0,52,742.7,14.991280261929157
"Troxipide",0,21,294.4,9.645562872271087
"Trypan Blue",0,58,872.9,28.81230587212523
"Tryptamine",0,12,160.2,7.256753946290798
"Tucidinostat (Chidamide)",0,29,390.4,16.814365558258924
"Tulobuterol hydrochloride",0,15,227.7,7.679113483174925
"Tyramine",0,10,137.2,6.716500709975451
"Tyrosol",0,10,138.2,7.771382626241943
"Tyrphostin AG 1478",0,22,315.8,12.40647806908561
"Tyrphostin AG 879",0,22,316.5,9.49065955975445
"U-74389G Maleate",0,45,610.8,19.959662194065118
"U-83836 Dihydrochloride",0,38,520.7,16.237817608368765
"Udenafil",0,36,516.7,13.053094809610185
"Ufenamate",0,24,337.3,9.780008363963093
"Ulipristal Acetate (CDB 2914)",0,35,475.6,12.249242242328688
"Umbelliferone",0,12,162.1,7.084250083910776
"Umeclidinium bromide",0,32,428.6,11.573556547873753
"Undecanoic acid",0,13,186.3,11.186550128834467
"Uracil",0,8,112.1,4.5531319185362085
"Urapidil",0,28,387.5,14.61102113487973
"Urapidil HCl",0,28,387.5,14.61102113487973
"Urea",0,4,60.1,2.2642000526569057
"Urethane",0,6,89.1,4.593789922987312
"Uridine",0,17,244.2,8.298947375057494
"Uridine 5'-monophosphate",0,21,324.2,9.844693748466153
"uridine triacetate",0,26,370.3,10.996495709070983
"Ursodiol",0,28,392.6,14.257972323165252
"Ursolic Acid",0,33,456.7,13.533642560129246
"Usnic acid",0,25,344.3,10.332589251832728
"UTP, Trisodium Salt",0,29,484.1,9.926439796352934
"Valaciclovir HCl",0,23,324.3,8.979351544283077
"Valbenazine tosylate",0,30,418.6,13.15656498948859
"Valdecoxib",0,22,314.4,9.82688157170133
"Valethamate Bromide",0,22,306.5,9.85535054947325
"Valganciclovir HCl",0,25,354.4,11.710955755381768
"Valnemulin HCl",0,39,564.8,12.575196162765726
"Valproate Sodium",0,10,144.2,5.237089019918463
"Valpromide",0,10,143.2,5.353097421944685
"Valsartan",0,32,435.5,13.1957652194838
"Vandetanib (ZD6474)",0,30,475.4,12.442772655860642
"Vanillic acid",0,12,168.1,6.4161513936466825
"Vanillin",0,11,152.1,6.371651221805516
"Vardenafil HCl Trihydrate",0,34,488.6,11.167684604542835
"Vardenafil hydrochloride",0,34,488.6,11.167684604542835
"Varenicline",0,16,211.3,7.089742982312284
"Varenicline dihydrochloride",0,16,211.3,7.089742982312284
"Varenicline Hydrochloride",0,16,211.3,7.089742982312284
"Varenicline Tartrate",0,16,211.3,7.089742982312284
"Vecuronium Bromide",0,40,557.8,15.360274106108484
"Velpatasvir",0,65,883.0,25.962914270282422
"Vemurafenib (PLX4032, RG7204)",0,33,489.9,17.803213266956803
"Venetoclax (ABT-199, GDC-0199)",0,61,868.5,18.402238217897658
"Venlafaxine",0,20,277.4,9.327779059995844
"Venlafaxine HCl",0,20,277.4,9.327779059995844
"Verapamil HCl",0,33,454.6,11.184218299373457
"Veratric acid",0,13,182.2,7.336709292854737
"Veratrine Sulfate",0,42,591.7,
"Vericiguat",0,31,426.4,14.534911548016968
"Vernakalant (RSD1235) Hydrochloride",0,25,349.5,10.833886813312018
"Vidarabine",0,19,267.2,9.962405567913596
"Vidarabine",0,19,267.2,9.044011826609873
"Vidarabine monohydrate",0,19,267.2,9.044011826609873
"Vilanterol Trifenate",0,32,486.4,18.80852442532286
"Vilazodone",0,33,441.5,10.113668107641148
"Vilazodone HCl",0,33,441.5,10.113668107641148
"Vinblastine sulfate",0,59,811.0,14.727465777691755
"Vincamine",0,26,354.5,8.938751058654764
"Vincristine sulfate",0,60,825.0,16.470833280547126
"Vindesine sulfate",0,55,753.9,13.81153671806603
"Vindoline",0,33,456.5,11.544672961376806
"Vinorelbine Tartrate",0,57,778.9,16.199545659711465
"Vinpocetine",0,26,350.5,9.473866752801571
"Vismodegib (GDC-0449)",0,27,421.3,14.099465423402714
"Vitamin A",0,21,286.5,14.078124716588137
"Vitamin A Acetate",0,21,286.5,14.078124716588137
"Vitamin B2",0,27,376.4,11.256850305969142
"Vitamin C",0,12,176.1,6.090262886820135
"Vitamin D2",0,29,396.7,15.700224703688997
"Vitamin D3",0,28,384.6,15.351160376584298
"Vitamin E",0,31,430.7,14.676477212208777
"Vitamin E Acetate",0,34,472.8,13.601121384822674
"Vitamin K1",0,33,450.7,15.538822244261464
"Vitamin K2",0,33,444.7,17.504585418579484
"VitaMin U",0,21,286.5,14.078124716588137
"Vitexin",0,31,432.4,10.81483207366018
"Vitexin-2-O-rhaMnoside",0,41,578.5,10.91656461972717
"Voglibose",0,18,267.3,8.016611430165696
"Vonoprazan Fumarate (TAK-438)",0,24,345.4,8.588257221389322
"Vorapaxar",0,36,492.6,14.639402015936142
"Voriconazole",0,25,349.3,8.406239516372498
"Vorinostat (SAHA, MK0683)",0,19,264.3,9.428021142515057
"Vortioxetine",0,21,298.5,8.515077510975246
"Vortioxetine (Lu AA21004) HBr",0,21,298.5,8.515077510975246
"Vulpinic Acid",0,24,322.3,11.497857473293763
"VX-745",0,28,436.3,11.393113395273259
"VX-809 (Lumacaftor)",0,33,452.4,12.709587593980133
"Way-100635 Maleate",0,31,422.6,13.167834726432485
"Wedelolactone",0,23,314.2,12.30848187979668
"Win 62,577",0,33,438.6,13.543808400416307
"Wortmannin",0,31,428.4,10.921138869805736
"Xanthinol Nicotinate",0,22,311.3,9.108374517344783
"Xanthopterin Hydrate",0,13,179.1,7.4637155027080455
"Xipamide",0,23,354.8,11.277373068180385
"Xylazine",0,15,220.3,7.766113222877334
"Xylazine HCl",0,15,220.3,7.766113222877334
"Xylitol",0,10,152.1,6.168854417955448
"Xylometazoline",0,18,244.4,9.463533085281222
"Xylometazoline HCl",0,18,244.4,9.463533085281222
"Xylose",0,10,150.1,4.81473775250767
"Y-39983 HCl",0,21,280.3,11.973085548061693
"Yohimbine HCl",0,26,354.5,11.81920103561791
"Zafirlukast",0,41,575.7,17.585264059112202
"Zalcitabine",0,15,211.2,7.828246790503951
"Zanamivir",0,23,332.3,9.270073533648858
"Zanubrutinib (BGB-3111)",0,35,471.6,13.011453743048786
"Zidovudine",0,19,267.2,8.793099907970118
"Zileuton",0,16,236.3,8.390189952244912
"Zinc Pyrithione",0,8,127.2,4.519327028429236
"Zinc Undecylenate",0,13,184.3,8.992870853472096
"Ziprasidone HCl",0,28,412.9,14.246708399550492
"Zofenopril calcium",0,29,429.6,14.704189556032684
"Zoledronic Acid",0,16,272.1,7.293500545719015
"Zolmitriptan",0,21,287.4,10.05582045794606
"Zonisamide",0,14,212.2,7.822515865175842
"λ-Cyhalothrin",0,31,449.9,13.38698409578392
"��-Alanine",0,6,89.1,4.834024949819272
"��-Caryophyllene",0,15,204.4,6.745155563836188
"��-Hederin",0,53,751.0,18.831200881039354
"��-Linolenic acid",0,20,278.4,11.073919812137655
"��-Terpineol",0,11,154.3,6.754725469994927
"���6-�����-Aminocaproic acid",0,9,131.2,5.880802555074247
