lig,name,label,heavy,clogp,model,apo_cav,holo_cav,apo_main,holo_main,fill,apo_rmax,holo_rmax,n_comp
lig0335,Rucaparib,0,24,2.98,2,161.6,39.5,60.7,0.0,0.756,3.06,0.0,1
lig0335,Rucaparib,0,24,2.98,3,182.5,36.5,87.9,0.0,0.8,3.08,0.0,1
lig0335,Rucaparib,0,24,2.98,4,182.3,40.2,101.1,0.0,0.779,3.22,0.0,1
lig0348,Budesonide,0,31,2.72,0,202.8,27.2,106.3,0.0,0.866,3.33,0.0,1
lig0348,Budesonide,0,31,2.72,1,165.0,28.3,57.7,0.0,0.828,3.36,0.0,1
lig0348,Budesonide,0,31,2.72,2,160.3,26.8,135.4,26.8,0.833,3.21,2.41,1
lig0348,Budesonide,0,31,2.72,3,159.4,24.8,145.2,0.0,0.844,3.42,0.0,1
lig0328,Flurbiprofen Axetil,0,24,4.05,0,167.8,42.6,122.5,0.0,0.746,3.18,0.0,1
lig0328,Flurbiprofen Axetil,0,24,4.05,1,143.0,48.2,143.0,0.0,0.663,3.18,0.0,1
lig0328,Flurbiprofen Axetil,0,24,4.05,2,170.6,43.2,121.8,0.0,0.747,3.27,0.0,1
lig0328,Flurbiprofen Axetil,0,24,4.05,3,158.8,33.5,119.2,0.0,0.789,3.16,0.0,1
lig0320,Tetrabenazine (Xenazine),0,23,3.24,0,152.3,49.2,65.0,0.0,0.677,3.13,0.0,1
lig0320,Tetrabenazine (Xenazine),0,23,3.24,1,137.2,37.6,88.6,0.0,0.726,3.16,0.0,1
lig0320,Tetrabenazine (Xenazine),0,23,3.24,2,149.7,28.9,149.7,0.0,0.807,3.15,0.0,1
lig0320,Tetrabenazine (Xenazine),0,23,3.24,3,145.2,33.3,145.2,0.0,0.771,3.05,0.0,1
lig0332,Bromopropylate,0,22,4.4,0,171.1,30.7,113.8,0.0,0.821,3.34,0.0,1
lig0332,Bromopropylate,0,22,4.4,1,167.6,44.5,117.5,0.0,0.734,3.18,0.0,1
lig0332,Bromopropylate,0,22,4.4,2,152.7,45.4,105.6,0.0,0.703,3.21,0.0,1
lig0332,Bromopropylate,0,22,4.4,3,192.7,46.9,105.6,0.0,0.757,3.19,0.0,1
lig0347,Bay K 8644,0,25,3.35,1,199.6,42.1,199.6,0.0,0.789,3.27,0.0,1
lig0347,Bay K 8644,0,25,3.35,2,183.8,40.2,134.1,0.0,0.781,3.43,0.0,1
lig0347,Bay K 8644,0,25,3.35,3,211.5,28.5,163.5,0.0,0.865,3.4,0.0,1
lig0347,Bay K 8644,0,25,3.35,4,207.6,40.8,207.6,0.0,0.803,3.68,0.0,1
lig0330,Zonisamide,0,14,1.85,2,136.5,39.5,136.5,0.0,0.711,3.09,0.0,1
lig0330,Zonisamide,0,14,1.85,3,141.3,44.5,43.4,0.0,0.685,3.13,0.0,1
lig0330,Zonisamide,0,14,1.85,4,122.0,40.0,122.0,0.0,0.672,3.07,0.0,1
lig0331,Imiquimod,0,18,2.82,0,170.0,43.8,128.1,0.0,0.742,3.23,0.0,1
lig0356,Fenbendazole,0,21,3.89,4,176.9,39.5,114.5,0.0,0.777,3.37,0.0,1
lig0357,O-Dianisidine Dihydrochloride,0,18,2.54,0,178.4,35.6,108.0,0.0,0.8,3.22,0.0,1
lig0357,O-Dianisidine Dihydrochloride,0,18,2.54,1,171.9,35.6,125.7,0.0,0.793,3.18,0.0,1
lig0357,O-Dianisidine Dihydrochloride,0,18,2.54,2,220.3,42.6,107.4,0.0,0.807,3.14,0.0,1
lig0334,HMN-214,0,30,3.24,2,190.7,40.0,141.5,0.0,0.79,3.14,0.0,1
lig0334,HMN-214,0,30,3.24,3,149.9,42.8,91.6,0.0,0.714,3.25,0.0,1
lig0334,HMN-214,0,30,3.24,4,193.5,30.9,106.9,0.0,0.84,3.26,0.0,1
lig0335,Rucaparib,0,24,2.98,0,183.4,40.0,135.9,0.0,0.782,3.16,0.0,1
lig0332,Bromopropylate,0,22,4.4,4,157.5,44.3,97.8,0.0,0.719,3.17,0.0,1
lig0333,Ozagrel,0,17,2.03,0,191.4,47.7,118.2,0.0,0.751,3.15,0.0,1
lig0333,Ozagrel,0,17,2.03,1,190.5,48.6,128.1,0.0,0.745,3.49,0.0,1
lig0333,Ozagrel,0,17,2.03,2,173.9,44.7,49.2,17.3,0.743,3.21,2.51,1
lig0343,Bitertanol,0,25,3.93,1,204.6,46.9,110.2,0.0,0.771,3.21,0.0,1
lig0343,Bitertanol,0,25,3.93,2,194.2,27.4,161.4,0.0,0.859,3.31,0.0,1
lig0343,Bitertanol,0,25,3.93,3,202.6,36.5,99.6,0.0,0.82,3.33,0.0,1
lig0343,Bitertanol,0,25,3.93,4,199.4,43.4,118.8,0.0,0.782,3.27,0.0,1
lig0340,Metosulam,0,26,2.56,0,196.6,54.2,39.1,0.0,0.724,2.8,0.0,1
lig0340,Metosulam,0,26,2.56,1,213.2,48.8,147.1,0.0,0.771,2.99,0.0,1
lig0340,Metosulam,0,26,2.56,2,162.9,32.4,78.2,0.0,0.801,2.94,0.0,1
lig0340,Metosulam,0,26,2.56,3,163.5,51.4,55.1,0.0,0.686,3.08,0.0,1
lig0336,Anastrozole,0,22,2.93,4,174.5,40.4,122.3,0.0,0.768,3.26,0.0,1
lig0337,Nifedipine,0,25,2.18,0,194.6,22.7,144.1,0.0,0.883,3.28,0.0,1
lig0337,Nifedipine,0,25,2.18,1,179.1,29.6,118.2,0.0,0.835,3.18,0.0,1
lig0337,Nifedipine,0,25,2.18,2,221.6,41.7,221.6,0.0,0.812,3.62,0.0,1
lig0337,Nifedipine,0,25,2.18,3,207.4,38.4,102.2,0.0,0.815,3.32,0.0,1
lig0337,Nifedipine,0,25,2.18,4,197.4,23.8,88.8,0.0,0.879,3.24,0.0,1
lig0338,Rolipram,0,20,2.62,0,161.1,41.9,66.5,0.0,0.74,3.09,0.0,1
lig0338,Rolipram,0,20,2.62,1,156.4,41.0,65.4,0.0,0.738,3.08,0.0,1
lig0338,Rolipram,0,20,2.62,2,180.4,47.3,128.7,0.0,0.738,3.21,0.0,1
lig0338,Rolipram,0,20,2.62,3,168.5,25.1,168.5,0.0,0.851,3.29,0.0,1
lig0338,Rolipram,0,20,2.62,4,173.4,30.7,173.4,0.0,0.823,3.24,0.0,1
lig0339,Ataluren (PTC124),0,21,3.24,0,172.6,40.0,24.2,0.0,0.768,3.16,0.0,1
lig0352,Flubendazole,0,23,3.11,4,191.4,34.6,105.0,0.0,0.819,3.17,0.0,1
lig0353,Vonoprazan Fumarate (TAK-438),0,24,2.65,0,222.3,44.3,222.3,0.0,0.801,3.41,0.0,1
lig0353,Vonoprazan Fumarate (TAK-438),0,24,2.65,1,181.0,36.3,181.0,0.0,0.799,3.25,0.0,1
lig0353,Vonoprazan Fumarate (TAK-438),0,24,2.65,2,205.4,48.2,105.6,0.0,0.765,3.17,0.0,1
lig0333,Ozagrel,0,17,2.03,3,163.1,40.0,120.7,0.0,0.755,3.25,0.0,1
lig0333,Ozagrel,0,17,2.03,4,193.1,52.3,193.1,23.5,0.729,3.28,2.47,1
lig0334,HMN-214,0,30,3.24,0,184.0,28.5,184.0,0.0,0.845,3.37,0.0,1
lig0334,HMN-214,0,30,3.24,1,186.0,46.9,92.0,0.0,0.748,3.2,0.0,1
lig0344,(S)-crizotinib,0,30,5.04,4,199.6,49.7,109.7,0.0,0.751,3.23,0.0,1
lig0345,Pioglitazone,0,25,3.16,0,143.0,48.4,117.7,0.0,0.662,3.12,0.0,1
lig0345,Pioglitazone,0,25,3.16,1,175.4,47.1,128.1,0.0,0.731,3.1,0.0,1
lig0345,Pioglitazone,0,25,3.16,2,150.1,36.9,117.9,0.0,0.754,2.95,0.0,1
lig0341,Niflumic acid,0,20,3.54,3,159.6,36.9,110.6,0.0,0.769,3.17,0.0,1
lig0341,Niflumic acid,0,20,3.54,4,147.5,42.3,68.0,0.0,0.713,3.21,0.0,1
lig0342,Irsogladine,0,16,2.01,0,147.7,26.8,147.7,0.0,0.819,3.1,0.0,1
lig0342,Irsogladine,0,16,2.01,1,155.5,36.3,86.0,0.0,0.767,3.25,0.0,1
lig0340,Metosulam,0,26,2.56,4,163.3,51.0,130.9,0.0,0.688,3.26,0.0,1
lig0341,Niflumic acid,0,20,3.54,0,141.3,37.8,41.9,0.0,0.732,3.09,0.0,1
lig0341,Niflumic acid,0,20,3.54,1,159.6,41.5,107.4,0.0,0.74,3.27,0.0,1
lig0341,Niflumic acid,0,20,3.54,2,167.8,51.2,109.1,0.0,0.695,3.3,0.0,1
lig0346,Ethoxzolamide,0,16,1.34,2,149.0,37.4,104.8,0.0,0.749,3.1,0.0,1
lig0346,Ethoxzolamide,0,16,1.34,3,175.2,41.3,67.4,0.0,0.764,3.16,0.0,1
lig0346,Ethoxzolamide,0,16,1.34,4,169.1,40.8,50.5,0.0,0.759,2.98,0.0,1
lig0347,Bay K 8644,0,25,3.35,0,200.0,44.5,200.0,0.0,0.777,3.37,0.0,1
lig0348,Budesonide,0,31,2.72,4,152.9,24.0,127.2,0.0,0.843,3.3,0.0,1
lig0349,L-Thyroxine,0,24,4.56,0,214.9,37.2,115.1,0.0,0.827,3.21,0.0,1
lig0349,L-Thyroxine,0,24,4.56,1,199.6,35.4,199.6,0.0,0.823,3.09,0.0,1
lig0349,L-Thyroxine,0,24,4.56,2,204.1,47.3,105.4,0.0,0.768,3.25,0.0,1
lig0345,Pioglitazone,0,25,3.16,3,175.8,25.7,108.9,0.0,0.854,3.2,0.0,1
lig0345,Pioglitazone,0,25,3.16,4,162.2,39.1,109.9,0.0,0.759,3.13,0.0,1
lig0346,Ethoxzolamide,0,16,1.34,0,165.9,40.6,165.9,0.0,0.755,3.21,0.0,1
lig0346,Ethoxzolamide,0,16,1.34,1,172.2,47.5,86.0,0.0,0.724,3.07,0.0,1
lig0361,Oxfendazole,0,22,2.91,3,196.3,37.4,132.8,0.0,0.809,3.34,0.0,1
lig0361,Oxfendazole,0,22,2.91,4,220.5,48.0,220.5,0.0,0.782,3.41,0.0,1
lig0342,Irsogladine,0,16,2.01,2,151.4,42.1,85.3,0.0,0.722,3.07,0.0,1
lig0342,Irsogladine,0,16,2.01,3,159.8,37.6,159.8,0.0,0.765,3.22,0.0,1
lig0342,Irsogladine,0,16,2.01,4,149.3,37.4,149.3,0.0,0.749,3.21,0.0,1
lig0343,Bitertanol,0,25,3.93,0,191.6,34.3,103.7,0.0,0.821,3.28,0.0,1
lig0351,Mevastatin,0,28,3.95,1,206.1,22.7,134.1,0.0,0.89,3.34,0.0,1
lig0351,Mevastatin,0,28,3.95,2,163.1,27.6,87.7,0.0,0.831,3.17,0.0,1
lig0351,Mevastatin,0,28,3.95,3,228.1,27.9,94.6,0.0,0.878,3.17,0.0,1
lig0351,Mevastatin,0,28,3.95,4,195.0,22.9,116.6,0.0,0.883,3.12,0.0,1
lig0349,L-Thyroxine,0,24,4.56,3,196.6,38.0,104.1,0.0,0.807,3.23,0.0,1
lig0349,L-Thyroxine,0,24,4.56,4,181.2,35.9,74.7,0.0,0.802,3.15,0.0,1
lig0350,Febuxostat,0,22,3.72,0,184.0,44.3,104.3,44.3,0.759,3.18,2.47,1
lig0350,Febuxostat,0,22,3.72,1,170.9,42.6,123.1,0.0,0.751,3.3,0.0,1
lig0350,Febuxostat,0,22,3.72,2,129.0,33.9,58.3,0.0,0.737,3.06,0.0,1
lig0350,Febuxostat,0,22,3.72,3,137.4,39.3,106.1,0.0,0.714,3.23,0.0,1
lig0350,Febuxostat,0,22,3.72,4,153.1,40.0,153.1,0.0,0.739,3.19,0.0,1
lig0351,Mevastatin,0,28,3.95,0,185.1,24.8,97.4,0.0,0.866,3.16,0.0,1
lig0356,Fenbendazole,0,21,3.89,0,167.4,45.6,80.4,0.0,0.728,3.12,0.0,1
lig0356,Fenbendazole,0,21,3.89,1,198.9,42.3,153.6,0.0,0.787,3.16,0.0,1
lig0356,Fenbendazole,0,21,3.89,2,205.2,27.2,165.9,0.0,0.867,3.54,0.0,1
lig0356,Fenbendazole,0,21,3.89,3,175.4,39.1,74.3,0.0,0.777,3.27,0.0,1
lig0357,O-Dianisidine Dihydrochloride,0,18,2.54,3,178.2,42.8,124.8,0.0,0.76,3.21,0.0,1
lig0357,O-Dianisidine Dihydrochloride,0,18,2.54,4,164.6,23.1,133.1,0.0,0.86,3.11,0.0,1
lig0358,Nafcillin Sodium,0,29,2.48,0,172.2,41.3,148.0,0.0,0.76,3.3,0.0,1
lig0358,Nafcillin Sodium,0,29,2.48,1,180.8,32.2,91.8,0.0,0.822,3.17,0.0,1
lig0355,Adrafinil,0,20,2.03,1,159.8,40.2,159.8,0.0,0.748,3.16,0.0,1
lig0355,Adrafinil,0,20,2.03,2,161.1,49.0,161.1,0.0,0.696,3.16,0.0,1
lig0355,Adrafinil,0,20,2.03,3,158.5,38.0,88.8,0.0,0.76,3.09,0.0,1
lig0355,Adrafinil,0,20,2.03,4,151.0,33.3,53.4,0.0,0.779,3.0,0.0,1
lig0354,Bendazac,0,21,2.55,2,181.4,41.0,116.9,0.0,0.774,3.35,0.0,1
lig0354,Bendazac,0,21,2.55,3,160.1,41.0,99.6,0.0,0.744,3.12,0.0,1
lig0354,Bendazac,0,21,2.55,4,152.3,38.7,46.0,0.0,0.746,3.05,0.0,1
lig0355,Adrafinil,0,20,2.03,0,164.2,41.9,122.0,0.0,0.745,3.31,0.0,1
lig0352,Flubendazole,0,23,3.11,0,184.7,41.3,131.8,0.0,0.776,3.19,0.0,1
lig0352,Flubendazole,0,23,3.11,1,174.1,35.0,174.1,0.0,0.799,3.3,0.0,1
lig0352,Flubendazole,0,23,3.11,2,165.2,41.3,165.2,0.0,0.75,3.27,0.0,1
lig0352,Flubendazole,0,23,3.11,3,198.3,42.6,111.7,0.0,0.785,3.42,0.0,1
lig0360,Dehydroandrographolide Succinate Potasium Salt,0,24,3.12,4,168.5,22.9,108.4,0.0,0.864,3.27,0.0,1
lig0361,Oxfendazole,0,22,2.91,0,200.4,44.9,55.7,0.0,0.776,3.35,0.0,1
lig0361,Oxfendazole,0,22,2.91,1,182.1,41.3,105.8,0.0,0.773,3.2,0.0,1
lig0361,Oxfendazole,0,22,2.91,2,183.6,27.2,108.9,0.0,0.852,3.23,0.0,1
lig0358,Nafcillin Sodium,0,29,2.48,2,153.1,43.4,83.2,0.0,0.717,3.41,0.0,1
lig0358,Nafcillin Sodium,0,29,2.48,3,167.8,39.1,122.9,0.0,0.767,3.3,0.0,1
lig0358,Nafcillin Sodium,0,29,2.48,4,169.6,43.6,75.6,0.0,0.743,3.23,0.0,1
lig0359,Norfloxacin,0,23,1.27,0,145.2,41.9,84.0,0.0,0.711,3.1,0.0,1
lig0359,Norfloxacin,0,23,1.27,1,158.8,27.0,90.3,0.0,0.83,3.04,0.0,1
lig0359,Norfloxacin,0,23,1.27,2,132.0,46.9,77.1,0.0,0.645,3.03,0.0,1
lig0359,Norfloxacin,0,23,1.27,3,175.2,32.6,175.2,0.0,0.814,3.19,0.0,1
lig0359,Norfloxacin,0,23,1.27,4,159.2,42.6,70.8,0.0,0.732,3.14,0.0,1
